pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
social,2,safety compliance,supplier_management,supplier management,A,original,1,2,safety compliance,social,
social,2,safety compliance,supplier_quality,supplier quality,A,original,1,2,safety compliance,social,
social,2,safety compliance,supplier_sustainability,supplier sustainability,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_chain,supply chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_chain_management,supply chain management,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_chain_responsibility,supply chain responsibility,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_chain_sustainability,supply chain sustainability,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_chain_transparency,supply chain transparency,A,original,1,2,safety compliance,social,
social,2,safety compliance,supply_reliability,supply reliability,A,original,1,2,safety compliance,social,
social,2,safety compliance,sustainability_education,sustainability education,A,original,1,2,safety compliance,social,
social,2,safety compliance,sustainability_footprint,sustainability footprint,A,original,1,2,safety compliance,social,
social,2,safety compliance,sustainability_programme,sustainability programme,A,original,1,2,safety compliance,social,
social,2,safety compliance,sustainable_sourcing,sustainable sourcing,A,original,1,2,safety compliance,social,
social,2,safety compliance,sustainable_supply_chain,sustainable supply chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,system_performance,system performance,A,original,1,2,safety compliance,social,
social,2,safety compliance,system_security,system security,A,original,1,2,safety compliance,social,
social,2,safety compliance,technical_capability,technical capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,technological,technological,A,original,1,2,safety compliance,social,
social,2,safety compliance,technological_capability,technological capability,A,original,1,2,safety compliance,social,
social,2,safety compliance,technological_innovation,technological innovation,A,original,1,2,safety compliance,social,
social,2,safety compliance,technology_innovation,technology innovation,A,original,1,2,safety compliance,social,
social,2,safety compliance,throughout_the_supply_chain,throughout the supply chain,A,original,1,2,safety compliance,social,
social,2,safety compliance,time_delivery,time delivery,A,original,1,2,safety compliance,social,
social,2,safety compliance,timely_delivery,timely delivery,A,original,1,2,safety compliance,social,
social,2,safety compliance,traceability,traceability,A,original,1,2,safety compliance,social,
social,2,safety compliance,transport_safety,transport safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,user_experience,user experience,A,original,1,2,safety compliance,social,
social,2,safety compliance,user-friendliness,user friendliness,A,original,1,2,safety compliance,social,
social,2,safety compliance,user_privacy,user privacy,A,original,1,2,safety compliance,social,
social,2,safety compliance,value_engineering,value engineering,A,original,1,2,safety compliance,social,
social,2,safety compliance,warranty,warranty,A,original,1,2,safety compliance,social,
social,2,safety compliance,welfare,welfare,A,original,1,2,safety compliance,social,
social,2,safety compliance,welfare_of_the_community,welfare of the community,A,original,1,2,safety compliance,social,
social,2,safety compliance,well-being,well being,A,original,1,2,safety compliance,social,
social,2,safety compliance,well-being_of_the_community,well being of the community,A,original,1,2,safety compliance,social,
social,2,safety compliance,wellbeing,wellbeing,A,original,1,2,safety compliance,social,
social,2,safety compliance,wellbeing_and_safety,wellbeing and safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,wellbeing_of_the_community,wellbeing of the community,A,original,1,2,safety compliance,social,
social,2,safety compliance,work_safety,work safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,worker_safety,worker safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,workmanship,workmanship,A,original,1,2,safety compliance,social,
social,2,safety compliance,workplace_health_and_safety,workplace health and safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,workplace_safety,workplace safety,A,original,1,2,safety compliance,social,
social,2,safety compliance,workplace_safety_and_health,workplace safety and health,A,original,1,2,safety compliance,social,
social,3,social identities,bisexual,bisexual,A,original,1,3,social identities,social,
social,3,social identities,childbirth,childbirth,A,original,1,3,social identities,social,
social,3,social identities,ethnic,ethnic,A,original,1,3,social identities,social,
social,3,social identities,ethnically,ethnically,A,original,1,3,social identities,social,
social,3,social identities,ethnicities,ethnicity,A,original,1,3,social identities,social,
social,3,social identities,female,female,A,original,1,3,social identities,social,
social,3,social identities,gay,gay,A,original,1,3,social identities,social,
social,3,social identities,gays,gays,A,original,1,3,social identities,social,
social,3,social identities,gender,gender,A,original,1,3,social identities,social,
social,3,social identities,homosexual,homosexual,A,original,1,3,social identities,social,
social,3,social identities,immigration,immigration,A,original,1,3,social identities,social,
social,3,social identities,lesbian,lesbian,A,original,1,3,social identities,social,
social,3,social identities,lgbt,lgbt,A,original,1,3,social identities,social,
social,3,social identities,lgbt+,lgbt+,A,original,1,3,social identities,social,
social,3,social identities,lgbtq+,lgbtq+,A,original,1,3,social identities,social,
social,3,social identities,marriage,marriage,A,original,1,3,social identities,social,
social,3,social identities,minorities,minority,A,original,1,3,social identities,social,
social,3,social identities,nations,nation,A,original,1,3,social identities,social,
social,3,social identities,people,people,A,original,1,3,social identities,social,
social,3,social identities,race,race,A,original,1,3,social identities,social,
social,3,social identities,racial,racial,A,original,1,3,social identities,social,
social,3,social identities,religion,religion,A,original,1,3,social identities,social,
social,3,social identities,religious,religiou,A,original,1,3,social identities,social,
social,3,social identities,sex,sex,A,original,1,3,social identities,social,
social,3,social identities,sexual,sexual,A,original,1,3,social identities,social,
social,3,social identities,woman,woman,A,original,1,3,social identities,social,
social,3,social identities,women,women,A,original,1,3,social identities,social,
social,4,data protection laws,popi_act,popi act,A,original,1,4,data protection laws,social,
social,4,data protection laws,popia,popia,A,original,1,4,data protection laws,social,
social,4,data protection laws,sapin_2,sapin 2,A,original,1,4,data protection laws,social,
social,5,social misconduct,abuse,abuse,A,original,1,5,social misconduct,social,
social,5,social misconduct,anti_bribery,anti bribery,A,original,1,5,social misconduct,social,
social,5,social misconduct,anti_bribery_and_anti_corruption,anti bribery and anti corruption,A,original,1,5,social misconduct,social,
